"seed","res.util","block.prob","max.tunnels","max.instances","startstop.duration"
"2835",1392765670,3036.23438898,0,26300,1,20
"2836",1687847778,3034.77624592,0,26300,1,20
"2837",2000377588,3010.21631129,0,26300,1,20
"2838",769458329,3035.5230669,0,26300,1,20
"2839",2029806316,3074.88898893,0,26300,1,20
"2840",1110609850,3008.71527032,0,26300,1,20
"2841",1192722770,3090.23403931,0,26400,1,20
"2842",461027504,3012.02136481,0,26400,1,20
"2843",1020231754,3008.8313839,0,26400,1,20
"2844",1543757328,3030.05444548,0,26400,1,20
"2845",1392765670,3036.23438898,0,26400,1,20
"2846",1687847778,3034.77624592,0,26400,1,20
"2847",2000377588,3010.21631129,0,26400,1,20
"2848",769458329,3035.5230669,0,26400,1,20
"2849",2029806316,3074.88898893,0,26400,1,20
"2850",1110609850,3008.71527032,0,26400,1,20
"2851",1192722770,3090.23403931,0,26500,1,20
"2852",461027504,3012.02136481,0,26500,1,20
"2853",1020231754,3008.8313839,0,26500,1,20
"2854",1543757328,3030.05444548,0,26500,1,20
"2855",1392765670,3036.23438898,0,26500,1,20
"2856",1687847778,3034.77624592,0,26500,1,20
"2857",2000377588,3010.21631129,0,26500,1,20
"2858",769458329,3035.5230669,0,26500,1,20
"2859",2029806316,3074.88898893,0,26500,1,20
"2860",1110609850,3008.71527032,0,26500,1,20
"2861",1192722770,3090.23403931,0,26600,1,20
"2862",461027504,3012.02136481,0,26600,1,20
"2863",1020231754,3008.8313839,0,26600,1,20
"2864",1543757328,3030.05444548,0,26600,1,20
"2865",1392765670,3036.23438898,0,26600,1,20
"2866",1687847778,3034.77624592,0,26600,1,20
"2867",2000377588,3010.21631129,0,26600,1,20
"2868",769458329,3035.5230669,0,26600,1,20
"2869",2029806316,3074.88898893,0,26600,1,20
"2870",1110609850,3008.71527032,0,26600,1,20
"2871",1192722770,3090.23403931,0,26700,1,20
"2872",461027504,3012.02136481,0,26700,1,20
"2873",1020231754,3008.8313839,0,26700,1,20
"2874",1543757328,3030.05444548,0,26700,1,20
"2875",1392765670,3036.23438898,0,26700,1,20
"2876",1687847778,3034.77624592,0,26700,1,20
"2877",2000377588,3010.21631129,0,26700,1,20
"2878",769458329,3035.5230669,0,26700,1,20
"2879",2029806316,3074.88898893,0,26700,1,20
"2880",1110609850,3008.71527032,0,26700,1,20
"2881",1192722770,3090.23403931,0,26800,1,20
"2882",461027504,3012.02136481,0,26800,1,20
"2883",1020231754,3008.8313839,0,26800,1,20
"2884",1543757328,3030.05444548,0,26800,1,20
"2885",1392765670,3036.23438898,0,26800,1,20
"2886",1687847778,3034.77624592,0,26800,1,20
"2887",2000377588,3010.21631129,0,26800,1,20
"2888",769458329,3035.5230669,0,26800,1,20
"2889",2029806316,3074.88898893,0,26800,1,20
"2890",1110609850,3008.71527032,0,26800,1,20
"2891",1192722770,3090.23403931,0,26900,1,20
"2892",461027504,3012.02136481,0,26900,1,20
"2893",1020231754,3008.8313839,0,26900,1,20
"2894",1543757328,3030.05444548,0,26900,1,20
"2895",1392765670,3036.23438898,0,26900,1,20
"2896",1687847778,3034.77624592,0,26900,1,20
"2897",2000377588,3010.21631129,0,26900,1,20
"2898",769458329,3035.5230669,0,26900,1,20
"2899",2029806316,3074.88898893,0,26900,1,20
"2900",1110609850,3008.71527032,0,26900,1,20
"2901",1192722770,3090.23403931,0,27000,1,20
"2902",461027504,3012.02136481,0,27000,1,20
"2903",1020231754,3008.8313839,0,27000,1,20
"2904",1543757328,3030.05444548,0,27000,1,20
"2905",1392765670,3036.23438898,0,27000,1,20
"2906",1687847778,3034.77624592,0,27000,1,20
"2907",2000377588,3010.21631129,0,27000,1,20
"2908",769458329,3035.5230669,0,27000,1,20
"2909",2029806316,3074.88898893,0,27000,1,20
"2910",1110609850,3008.71527032,0,27000,1,20
"2911",1192722770,2579.22677993,0.359827375591836,2700,1,20
"2912",461027504,2572.44156607,0.349205571249075,2700,1,20
"2913",1020231754,2570.32770796,0.355599301844933,2700,1,20
"2914",1543757328,2576.7514874,0.355798121595865,2700,1,20
"2915",1392765670,2574.96659909,0.352830768408678,2700,1,20
"2916",1687847778,2575.07497803,0.351601547027224,2700,1,20
"2917",2000377588,2573.03065719,0.355151685355693,2700,1,20
"2918",769458329,2569.80691232,0.347412083840517,2700,1,20
"2919",2029806316,2580.05152401,0.354879687472191,2700,1,20
"2920",1110609850,2572.6338722,0.353860789669508,2700,1,20
"2921",1192722770,3090.23403931,0,27100,1,20
"2922",461027504,3012.02136481,0,27100,1,20
"2923",1020231754,3008.8313839,0,27100,1,20
"2924",1543757328,3030.05444548,0,27100,1,20
"2925",1392765670,3036.23438898,0,27100,1,20
"2926",1687847778,3034.77624592,0,27100,1,20
"2927",2000377588,3010.21631129,0,27100,1,20
"2928",769458329,3035.5230669,0,27100,1,20
"2929",2029806316,3074.88898893,0,27100,1,20
"2930",1110609850,3008.71527032,0,27100,1,20
"2931",1192722770,3090.23403931,0,27200,1,20
"2932",461027504,3012.02136481,0,27200,1,20
"2933",1020231754,3008.8313839,0,27200,1,20
"2934",1543757328,3030.05444548,0,27200,1,20
"2935",1392765670,3036.23438898,0,27200,1,20
"2936",1687847778,3034.77624592,0,27200,1,20
"2937",2000377588,3010.21631129,0,27200,1,20
"2938",769458329,3035.5230669,0,27200,1,20
"2939",2029806316,3074.88898893,0,27200,1,20
"2940",1110609850,3008.71527032,0,27200,1,20
"2941",1192722770,3090.23403931,0,27300,1,20
"2942",461027504,3012.02136481,0,27300,1,20
"2943",1020231754,3008.8313839,0,27300,1,20
"2944",1543757328,3030.05444548,0,27300,1,20
"2945",1392765670,3036.23438898,0,27300,1,20
"2946",1687847778,3034.77624592,0,27300,1,20
"2947",2000377588,3010.21631129,0,27300,1,20
"2948",769458329,3035.5230669,0,27300,1,20
"2949",2029806316,3074.88898893,0,27300,1,20
"2950",1110609850,3008.71527032,0,27300,1,20
"2951",1192722770,3090.23403931,0,27400,1,20
"2952",461027504,3012.02136481,0,27400,1,20
"2953",1020231754,3008.8313839,0,27400,1,20
"2954",1543757328,3030.05444548,0,27400,1,20
"2955",1392765670,3036.23438898,0,27400,1,20
"2956",1687847778,3034.77624592,0,27400,1,20
"2957",2000377588,3010.21631129,0,27400,1,20
"2958",769458329,3035.5230669,0,27400,1,20
"2959",2029806316,3074.88898893,0,27400,1,20
"2960",1110609850,3008.71527032,0,27400,1,20
"2961",1192722770,3090.23403931,0,27500,1,20
"2962",461027504,3012.02136481,0,27500,1,20
"2963",1020231754,3008.8313839,0,27500,1,20
"2964",1543757328,3030.05444548,0,27500,1,20
"2965",1392765670,3036.23438898,0,27500,1,20
"2966",1687847778,3034.77624592,0,27500,1,20
"2967",2000377588,3010.21631129,0,27500,1,20
"2968",769458329,3035.5230669,0,27500,1,20
"2969",2029806316,3074.88898893,0,27500,1,20
"2970",1110609850,3008.71527032,0,27500,1,20
"2971",1192722770,3090.23403931,0,27600,1,20
"2972",461027504,3012.02136481,0,27600,1,20
"2973",1020231754,3008.8313839,0,27600,1,20
"2974",1543757328,3030.05444548,0,27600,1,20
"2975",1392765670,3036.23438898,0,27600,1,20
"2976",1687847778,3034.77624592,0,27600,1,20
"2977",2000377588,3010.21631129,0,27600,1,20
"2978",769458329,3035.5230669,0,27600,1,20
"2979",2029806316,3074.88898893,0,27600,1,20
"2980",1110609850,3008.71527032,0,27600,1,20
"2981",1192722770,3090.23403931,0,27700,1,20
"2982",461027504,3012.02136481,0,27700,1,20
"2983",1020231754,3008.8313839,0,27700,1,20
"2984",1543757328,3030.05444548,0,27700,1,20
"2985",1392765670,3036.23438898,0,27700,1,20
"2986",1687847778,3034.77624592,0,27700,1,20
"2987",2000377588,3010.21631129,0,27700,1,20
"2988",769458329,3035.5230669,0,27700,1,20
"2989",2029806316,3074.88898893,0,27700,1,20
"2990",1110609850,3008.71527032,0,27700,1,20
"2991",1192722770,3090.23403931,0,27800,1,20
"2992",461027504,3012.02136481,0,27800,1,20
"2993",1020231754,3008.8313839,0,27800,1,20
"2994",1543757328,3030.05444548,0,27800,1,20
"2995",1392765670,3036.23438898,0,27800,1,20
"2996",1687847778,3034.77624592,0,27800,1,20
"2997",2000377588,3010.21631129,0,27800,1,20
"2998",769458329,3035.5230669,0,27800,1,20
"2999",2029806316,3074.88898893,0,27800,1,20
"3000",1110609850,3008.71527032,0,27800,1,20
"3001",1192722770,3090.23403931,0,27900,1,20
"3002",461027504,3012.02136481,0,27900,1,20
"3003",1020231754,3008.8313839,0,27900,1,20
"3004",1543757328,3030.05444548,0,27900,1,20
"3005",1392765670,3036.23438898,0,27900,1,20
"3006",1687847778,3034.77624592,0,27900,1,20
"3007",2000377588,3010.21631129,0,27900,1,20
"3008",769458329,3035.5230669,0,27900,1,20
"3009",2029806316,3074.88898893,0,27900,1,20
"3010",1110609850,3008.71527032,0,27900,1,20
"3011",1192722770,3090.23403931,0,28000,1,20
"3012",461027504,3012.02136481,0,28000,1,20
"3013",1020231754,3008.8313839,0,28000,1,20
"3014",1543757328,3030.05444548,0,28000,1,20
"3015",1392765670,3036.23438898,0,28000,1,20
"3016",1687847778,3034.77624592,0,28000,1,20
"3017",2000377588,3010.21631129,0,28000,1,20
"3018",769458329,3035.5230669,0,28000,1,20
"3019",2029806316,3074.88898893,0,28000,1,20
"3020",1110609850,3008.71527032,0,28000,1,20
"3021",1192722770,2657.24146159,0.325582329765506,2800,1,20
"3022",461027504,2656.67776117,0.322916829250346,2800,1,20
"3023",1020231754,2656.58803195,0.334760770459189,2800,1,20
"3024",1543757328,2661.79182847,0.330436408228306,2800,1,20
"3025",1392765670,2652.22166098,0.324508869479037,2800,1,20
"3026",1687847778,2656.69206268,0.334115668429331,2800,1,20
"3027",2000377588,2654.81069768,0.331105675626306,2800,1,20
"3028",769458329,2657.72374367,0.327895319720509,2800,1,20
"3029",2029806316,2661.58010084,0.330262107134039,2800,1,20
"3030",1110609850,2656.76534751,0.329640308930553,2800,1,20
"3031",1192722770,3090.23403931,0,28100,1,20
"3032",461027504,3012.02136481,0,28100,1,20
"3033",1020231754,3008.8313839,0,28100,1,20
"3034",1543757328,3030.05444548,0,28100,1,20
"3035",1392765670,3036.23438898,0,28100,1,20
"3036",1687847778,3034.77624592,0,28100,1,20
"3037",2000377588,3010.21631129,0,28100,1,20
"3038",769458329,3035.5230669,0,28100,1,20
"3039",2029806316,3074.88898893,0,28100,1,20
"3040",1110609850,3008.71527032,0,28100,1,20
"3041",1192722770,3090.23403931,0,28200,1,20
"3042",461027504,3012.02136481,0,28200,1,20
"3043",1020231754,3008.8313839,0,28200,1,20
"3044",1543757328,3030.05444548,0,28200,1,20
"3045",1392765670,3036.23438898,0,28200,1,20
"3046",1687847778,3034.77624592,0,28200,1,20
"3047",2000377588,3010.21631129,0,28200,1,20
"3048",769458329,3035.5230669,0,28200,1,20
"3049",2029806316,3074.88898893,0,28200,1,20
"3050",1110609850,3008.71527032,0,28200,1,20
"3051",1192722770,3090.23403931,0,28300,1,20
"3052",461027504,3012.02136481,0,28300,1,20
"3053",1020231754,3008.8313839,0,28300,1,20
"3054",1543757328,3030.05444548,0,28300,1,20
"3055",1392765670,3036.23438898,0,28300,1,20
"3056",1687847778,3034.77624592,0,28300,1,20
"3057",2000377588,3010.21631129,0,28300,1,20
"3058",769458329,3035.5230669,0,28300,1,20
"3059",2029806316,3074.88898893,0,28300,1,20
"3060",1110609850,3008.71527032,0,28300,1,20
"3061",1192722770,3090.23403931,0,28400,1,20
"3062",461027504,3012.02136481,0,28400,1,20
"3063",1020231754,3008.8313839,0,28400,1,20
"3064",1543757328,3030.05444548,0,28400,1,20
"3065",1392765670,3036.23438898,0,28400,1,20
"3066",1687847778,3034.77624592,0,28400,1,20
"3067",2000377588,3010.21631129,0,28400,1,20
"3068",769458329,3035.5230669,0,28400,1,20
"3069",2029806316,3074.88898893,0,28400,1,20
"3070",1110609850,3008.71527032,0,28400,1,20
"3071",1192722770,3090.23403931,0,28500,1,20
"3072",461027504,3012.02136481,0,28500,1,20
"3073",1020231754,3008.8313839,0,28500,1,20
"3074",1543757328,3030.05444548,0,28500,1,20
"3075",1392765670,3036.23438898,0,28500,1,20
"3076",1687847778,3034.77624592,0,28500,1,20
"3077",2000377588,3010.21631129,0,28500,1,20
"3078",769458329,3035.5230669,0,28500,1,20
"3079",2029806316,3074.88898893,0,28500,1,20
"3080",1110609850,3008.71527032,0,28500,1,20
"3081",1192722770,3090.23403931,0,28600,1,20
"3082",461027504,3012.02136481,0,28600,1,20
"3083",1020231754,3008.8313839,0,28600,1,20
"3084",1543757328,3030.05444548,0,28600,1,20
"3085",1392765670,3036.23438898,0,28600,1,20
"3086",1687847778,3034.77624592,0,28600,1,20
"3087",2000377588,3010.21631129,0,28600,1,20
"3088",769458329,3035.5230669,0,28600,1,20
"3089",2029806316,3074.88898893,0,28600,1,20
"3090",1110609850,3008.71527032,0,28600,1,20
"3091",1192722770,3090.23403931,0,28700,1,20
"3092",461027504,3012.02136481,0,28700,1,20
"3093",1020231754,3008.8313839,0,28700,1,20
"3094",1543757328,3030.05444548,0,28700,1,20
"3095",1392765670,3036.23438898,0,28700,1,20
"3096",1687847778,3034.77624592,0,28700,1,20
"3097",2000377588,3010.21631129,0,28700,1,20
"3098",769458329,3035.5230669,0,28700,1,20
"3099",2029806316,3074.88898893,0,28700,1,20
"3100",1110609850,3008.71527032,0,28700,1,20
"3101",1192722770,3090.23403931,0,28800,1,20
"3102",461027504,3012.02136481,0,28800,1,20
"3103",1020231754,3008.8313839,0,28800,1,20
"3104",1543757328,3030.05444548,0,28800,1,20
"3105",1392765670,3036.23438898,0,28800,1,20
"3106",1687847778,3034.77624592,0,28800,1,20
"3107",2000377588,3010.21631129,0,28800,1,20
"3108",769458329,3035.5230669,0,28800,1,20
"3109",2029806316,3074.88898893,0,28800,1,20
"3110",1110609850,3008.71527032,0,28800,1,20
"3111",1192722770,3090.23403931,0,28900,1,20
"3112",461027504,3012.02136481,0,28900,1,20
"3113",1020231754,3008.8313839,0,28900,1,20
"3114",1543757328,3030.05444548,0,28900,1,20
"3115",1392765670,3036.23438898,0,28900,1,20
"3116",1687847778,3034.77624592,0,28900,1,20
"3117",2000377588,3010.21631129,0,28900,1,20
"3118",769458329,3035.5230669,0,28900,1,20
"3119",2029806316,3074.88898893,0,28900,1,20
"3120",1110609850,3008.71527032,0,28900,1,20
"3121",1192722770,3090.23403931,0,29000,1,20
"3122",461027504,3012.02136481,0,29000,1,20
"3123",1020231754,3008.8313839,0,29000,1,20
"3124",1543757328,3030.05444548,0,29000,1,20
"3125",1392765670,3036.23438898,0,29000,1,20
"3126",1687847778,3034.77624592,0,29000,1,20
"3127",2000377588,3010.21631129,0,29000,1,20
"3128",769458329,3035.5230669,0,29000,1,20
"3129",2029806316,3074.88898893,0,29000,1,20
"3130",1110609850,3008.71527032,0,29000,1,20
"3131",1192722770,2742.33822771,0.309335886158289,2900,1,20
"3132",461027504,2736.25801181,0.30334714979721,2900,1,20
"3133",1020231754,2739.93859204,0.311247475705408,2900,1,20
"3134",1543757328,2742.70139496,0.30931841057479,2900,1,20
"3135",1392765670,2738.77818363,0.305818942448353,2900,1,20
"3136",1687847778,2739.77292135,0.309031137327648,2900,1,20
"3137",2000377588,2735.29319085,0.305478999991081,2900,1,20
"3138",769458329,2730.67318191,0.30199409273121,2900,1,20
"3139",2029806316,2738.94665417,0.305680462308336,2900,1,20
"3140",1110609850,2743.71764868,0.311376245275581,2900,1,20
"3141",1192722770,3090.23403931,0,29100,1,20
"3142",461027504,3012.02136481,0,29100,1,20
"3143",1020231754,3008.8313839,0,29100,1,20
"3144",1543757328,3030.05444548,0,29100,1,20
"3145",1392765670,3036.23438898,0,29100,1,20
"3146",1687847778,3034.77624592,0,29100,1,20
"3147",2000377588,3010.21631129,0,29100,1,20
"3148",769458329,3035.5230669,0,29100,1,20
"3149",2029806316,3074.88898893,0,29100,1,20
"3150",1110609850,3008.71527032,0,29100,1,20
"3151",1192722770,3090.23403931,0,29200,1,20
"3152",461027504,3012.02136481,0,29200,1,20
"3153",1020231754,3008.8313839,0,29200,1,20
"3154",1543757328,3030.05444548,0,29200,1,20
"3155",1392765670,3036.23438898,0,29200,1,20
"3156",1687847778,3034.77624592,0,29200,1,20
"3157",2000377588,3010.21631129,0,29200,1,20
"3158",769458329,3035.5230669,0,29200,1,20
"3159",2029806316,3074.88898893,0,29200,1,20
"3160",1110609850,3008.71527032,0,29200,1,20
"3161",1192722770,3090.23403931,0,29300,1,20
"3162",461027504,3012.02136481,0,29300,1,20
"3163",1020231754,3008.8313839,0,29300,1,20
"3164",1543757328,3030.05444548,0,29300,1,20
"3165",1392765670,3036.23438898,0,29300,1,20
"3166",1687847778,3034.77624592,0,29300,1,20
"3167",2000377588,3010.21631129,0,29300,1,20
"3168",769458329,3035.5230669,0,29300,1,20
"3169",2029806316,3074.88898893,0,29300,1,20
"3170",1110609850,3008.71527032,0,29300,1,20
"3171",1192722770,3090.23403931,0,29400,1,20
"3172",461027504,3012.02136481,0,29400,1,20
"3173",1020231754,3008.8313839,0,29400,1,20
"3174",1543757328,3030.05444548,0,29400,1,20
"3175",1392765670,3036.23438898,0,29400,1,20
"3176",1687847778,3034.77624592,0,29400,1,20
"3177",2000377588,3010.21631129,0,29400,1,20
"3178",769458329,3035.5230669,0,29400,1,20
"3179",2029806316,3074.88898893,0,29400,1,20
"3180",1110609850,3008.71527032,0,29400,1,20
"3181",1192722770,3090.23403931,0,29500,1,20
"3182",461027504,3012.02136481,0,29500,1,20
"3183",1020231754,3008.8313839,0,29500,1,20
"3184",1543757328,3030.05444548,0,29500,1,20
"3185",1392765670,3036.23438898,0,29500,1,20
"3186",1687847778,3034.77624592,0,29500,1,20
"3187",2000377588,3010.21631129,0,29500,1,20
"3188",769458329,3035.5230669,0,29500,1,20
"3189",2029806316,3074.88898893,0,29500,1,20
"3190",1110609850,3008.71527032,0,29500,1,20
"3191",1192722770,3090.23403931,0,29600,1,20
"3192",461027504,3012.02136481,0,29600,1,20
"3193",1020231754,3008.8313839,0,29600,1,20
"3194",1543757328,3030.05444548,0,29600,1,20
"3195",1392765670,3036.23438898,0,29600,1,20
"3196",1687847778,3034.77624592,0,29600,1,20
"3197",2000377588,3010.21631129,0,29600,1,20
"3198",769458329,3035.5230669,0,29600,1,20
"3199",2029806316,3074.88898893,0,29600,1,20
"3200",1110609850,3008.71527032,0,29600,1,20
"3201",1192722770,3090.23403931,0,29700,1,20
"3202",461027504,3012.02136481,0,29700,1,20
"3203",1020231754,3008.8313839,0,29700,1,20
"3204",1543757328,3030.05444548,0,29700,1,20
"3205",1392765670,3036.23438898,0,29700,1,20
"3206",1687847778,3034.77624592,0,29700,1,20
"3207",2000377588,3010.21631129,0,29700,1,20
"3208",769458329,3035.5230669,0,29700,1,20
"3209",2029806316,3074.88898893,0,29700,1,20
"3210",1110609850,3008.71527032,0,29700,1,20
"3211",1192722770,3090.23403931,0,29800,1,20
"3212",461027504,3012.02136481,0,29800,1,20
"3213",1020231754,3008.8313839,0,29800,1,20
"3214",1543757328,3030.05444548,0,29800,1,20
"3215",1392765670,3036.23438898,0,29800,1,20
"3216",1687847778,3034.77624592,0,29800,1,20
"3217",2000377588,3010.21631129,0,29800,1,20
"3218",769458329,3035.5230669,0,29800,1,20
"3219",2029806316,3074.88898893,0,29800,1,20
"3220",1110609850,3008.71527032,0,29800,1,20
"3221",1192722770,3090.23403931,0,29900,1,20
"3222",461027504,3012.02136481,0,29900,1,20
"3223",1020231754,3008.8313839,0,29900,1,20
"3224",1543757328,3030.05444548,0,29900,1,20
"3225",1392765670,3036.23438898,0,29900,1,20
"3226",1687847778,3034.77624592,0,29900,1,20
"3227",2000377588,3010.21631129,0,29900,1,20
"3228",769458329,3035.5230669,0,29900,1,20
"3229",2029806316,3074.88898893,0,29900,1,20
"3230",1110609850,3008.71527032,0,29900,1,20
"3231",1192722770,3090.23403931,0,30000,1,20
"3232",461027504,3012.02136481,0,30000,1,20
"3233",1020231754,3008.8313839,0,30000,1,20
"3234",1543757328,3030.05444548,0,30000,1,20
"3235",1392765670,3036.23438898,0,30000,1,20
"3236",1687847778,3034.77624592,0,30000,1,20
"3237",2000377588,3010.21631129,0,30000,1,20
"3238",769458329,3035.5230669,0,30000,1,20
"3239",2029806316,3074.88898893,0,30000,1,20
"3240",1110609850,3008.71527032,0,30000,1,20
"3241",1192722770,2818.77109126,0.280194723379963,3000,1,20
"3242",461027504,2817.1903608,0.283597725565544,3000,1,20
"3243",1020231754,2820.64857215,0.288447414068308,3000,1,20
"3244",1543757328,2817.54196917,0.285825775481209,3000,1,20
"3245",1392765670,2822.82795567,0.286903152676669,3000,1,20
"3246",1687847778,2821.12262129,0.2835254161795,3000,1,20
"3247",2000377588,2815.52339206,0.283819172662915,3000,1,20
"3248",769458329,2817.99808554,0.276468440875055,3000,1,20
"3249",2029806316,2824.94194072,0.288094518160151,3000,1,20
"3250",1110609850,2818.09932461,0.289319290623553,3000,1,20
"3251",1192722770,299.901948749,0.930565866120931,300,1,20
"3252",461027504,299.893107744,0.928627194533601,300,1,20
"3253",1020231754,299.878861974,0.927454685640685,300,1,20
"3254",1543757328,299.897016286,0.928668168545498,300,1,20
"3255",1392765670,299.896100278,0.926758036403947,300,1,20
"3256",1687847778,299.819743349,0.928628938986851,300,1,20
"3257",2000377588,299.907930519,0.931424040341944,300,1,20
"3258",769458329,299.884057766,0.925358380846578,300,1,20
"3259",2029806316,299.902826304,0.927643015698965,300,1,20
"3260",1110609850,299.858541564,0.930404342458855,300,1,20
"3261",1192722770,3090.23403931,0,30100,1,20
"3262",461027504,3012.02136481,0,30100,1,20
"3263",1020231754,3008.8313839,0,30100,1,20
"3264",1543757328,3030.05444548,0,30100,1,20
"3265",1392765670,3036.23438898,0,30100,1,20
"3266",1687847778,3034.77624592,0,30100,1,20
"3267",2000377588,3010.21631129,0,30100,1,20
"3268",769458329,3035.5230669,0,30100,1,20
"3269",2029806316,3074.88898893,0,30100,1,20
"3270",1110609850,3008.71527032,0,30100,1,20
"3271",1192722770,3090.23403931,0,30200,1,20
"3272",461027504,3012.02136481,0,30200,1,20
"3273",1020231754,3008.8313839,0,30200,1,20
"3274",1543757328,3030.05444548,0,30200,1,20
"3275",1392765670,3036.23438898,0,30200,1,20
"3276",1687847778,3034.77624592,0,30200,1,20
"3277",2000377588,3010.21631129,0,30200,1,20
"3278",769458329,3035.5230669,0,30200,1,20
"3279",2029806316,3074.88898893,0,30200,1,20
"3280",1110609850,3008.71527032,0,30200,1,20
"3281",1192722770,3090.23403931,0,30300,1,20
"3282",461027504,3012.02136481,0,30300,1,20
"3283",1020231754,3008.8313839,0,30300,1,20
"3284",1543757328,3030.05444548,0,30300,1,20
"3285",1392765670,3036.23438898,0,30300,1,20
"3286",1687847778,3034.77624592,0,30300,1,20
"3287",2000377588,3010.21631129,0,30300,1,20
"3288",769458329,3035.5230669,0,30300,1,20
"3289",2029806316,3074.88898893,0,30300,1,20
"3290",1110609850,3008.71527032,0,30300,1,20
"3291",1192722770,3090.23403931,0,30400,1,20
"3292",461027504,3012.02136481,0,30400,1,20
"3293",1020231754,3008.8313839,0,30400,1,20
"3294",1543757328,3030.05444548,0,30400,1,20
"3295",1392765670,3036.23438898,0,30400,1,20
"3296",1687847778,3034.77624592,0,30400,1,20
"3297",2000377588,3010.21631129,0,30400,1,20
"3298",769458329,3035.5230669,0,30400,1,20
"3299",2029806316,3074.88898893,0,30400,1,20
"3300",1110609850,3008.71527032,0,30400,1,20
"3301",1192722770,3090.23403931,0,30500,1,20
"3302",461027504,3012.02136481,0,30500,1,20
"3303",1020231754,3008.8313839,0,30500,1,20
"3304",1543757328,3030.05444548,0,30500,1,20
"3305",1392765670,3036.23438898,0,30500,1,20
"3306",1687847778,3034.77624592,0,30500,1,20
"3307",2000377588,3010.21631129,0,30500,1,20
"3308",769458329,3035.5230669,0,30500,1,20
"3309",2029806316,3074.88898893,0,30500,1,20
"3310",1110609850,3008.71527032,0,30500,1,20
"3311",1192722770,3090.23403931,0,30600,1,20
"3312",461027504,3012.02136481,0,30600,1,20
"3313",1020231754,3008.8313839,0,30600,1,20
"3314",1543757328,3030.05444548,0,30600,1,20
"3315",1392765670,3036.23438898,0,30600,1,20
"3316",1687847778,3034.77624592,0,30600,1,20
"3317",2000377588,3010.21631129,0,30600,1,20
"3318",769458329,3035.5230669,0,30600,1,20
"3319",2029806316,3074.88898893,0,30600,1,20
"3320",1110609850,3008.71527032,0,30600,1,20
"3321",1192722770,3090.23403931,0,30700,1,20
"3322",461027504,3012.02136481,0,30700,1,20
"3323",1020231754,3008.8313839,0,30700,1,20
"3324",1543757328,3030.05444548,0,30700,1,20
"3325",1392765670,3036.23438898,0,30700,1,20
"3326",1687847778,3034.77624592,0,30700,1,20
"3327",2000377588,3010.21631129,0,30700,1,20
"3328",769458329,3035.5230669,0,30700,1,20
"3329",2029806316,3074.88898893,0,30700,1,20
"3330",1110609850,3008.71527032,0,30700,1,20
"3331",1192722770,3090.23403931,0,30800,1,20
"3332",461027504,3012.02136481,0,30800,1,20
"3333",1020231754,3008.8313839,0,30800,1,20
"3334",1543757328,3030.05444548,0,30800,1,20
"3335",1392765670,3036.23438898,0,30800,1,20
"3336",1687847778,3034.77624592,0,30800,1,20
"3337",2000377588,3010.21631129,0,30800,1,20
"3338",769458329,3035.5230669,0,30800,1,20
"3339",2029806316,3074.88898893,0,30800,1,20
"3340",1110609850,3008.71527032,0,30800,1,20
"3341",1192722770,3090.23403931,0,30900,1,20
"3342",461027504,3012.02136481,0,30900,1,20
"3343",1020231754,3008.8313839,0,30900,1,20
"3344",1543757328,3030.05444548,0,30900,1,20
"3345",1392765670,3036.23438898,0,30900,1,20
"3346",1687847778,3034.77624592,0,30900,1,20
"3347",2000377588,3010.21631129,0,30900,1,20
"3348",769458329,3035.5230669,0,30900,1,20
"3349",2029806316,3074.88898893,0,30900,1,20
"3350",1110609850,3008.71527032,0,30900,1,20
"3351",1192722770,3090.23403931,0,31000,1,20
"3352",461027504,3012.02136481,0,31000,1,20
"3353",1020231754,3008.8313839,0,31000,1,20
"3354",1543757328,3030.05444548,0,31000,1,20
"3355",1392765670,3036.23438898,0,31000,1,20
"3356",1687847778,3034.77624592,0,31000,1,20
"3357",2000377588,3010.21631129,0,31000,1,20
"3358",769458329,3035.5230669,0,31000,1,20
"3359",2029806316,3074.88898893,0,31000,1,20
"3360",1110609850,3008.71527032,0,31000,1,20
"3361",1192722770,2902.96779318,0.271296222026149,3100,1,20
"3362",461027504,2895.38792394,0.262501614620219,3100,1,20
"3363",1020231754,2899.73406575,0.272124929240342,3100,1,20
"3364",1543757328,2898.33955724,0.263854421462863,3100,1,20
"3365",1392765670,2896.52090286,0.266420020600805,3100,1,20
"3366",1687847778,2903.28347326,0.265462347422016,3100,1,20
"3367",2000377588,2894.89858978,0.265081900382937,3100,1,20
"3368",769458329,2903.00167697,0.263890030090716,3100,1,20
"3369",2029806316,2900.95434658,0.270898042764365,3100,1,20
"3370",1110609850,2901.38656583,0.258875924389613,3100,1,20
"3371",1192722770,3090.23403931,0,31100,1,20
"3372",461027504,3012.02136481,0,31100,1,20
"3373",1020231754,3008.8313839,0,31100,1,20
"3374",1543757328,3030.05444548,0,31100,1,20
"3375",1392765670,3036.23438898,0,31100,1,20
"3376",1687847778,3034.77624592,0,31100,1,20
"3377",2000377588,3010.21631129,0,31100,1,20
"3378",769458329,3035.5230669,0,31100,1,20
"3379",2029806316,3074.88898893,0,31100,1,20
"3380",1110609850,3008.71527032,0,31100,1,20
"3381",1192722770,3090.23403931,0,31200,1,20
"3382",461027504,3012.02136481,0,31200,1,20
"3383",1020231754,3008.8313839,0,31200,1,20
